occurrence_id,keyword,keyword_romanization,subject,book_slug,book_title,reader_page,occurrence_on_page,char_position_in_page,left_context,keyword_in_context,right_context,context_compact,source_file,source_url
366,民族,minzu,geography,zhongwai-dili,中外地理,166,1,29,歐羅巴洲職權是受理國際的訴訟。3略說比...利時、荷̅蘭的,民族,"性,二國的人口密度怎樣?比利時民族南北各異,北部是條̅頓族,南部是拉̅丁族,兩者語言不同,於統治上很","歐羅巴洲職權是受理國際的訴訟。3略說比...利時、荷̅蘭的民族性,二國的人口密度怎樣?比利時民族南北各異,北部是條̅頓族,南部是拉̅丁族,兩者語言不同,於統治上很",zhongwai-dili_reader-pages-1-192_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/readBook/c9fb0420-fa1c-4df4-95e8-738df64d9936/1
367,民族,minzu,geography,zhongwai-dili,中外地理,166,2,46,"歐羅巴洲職權是受理國際的訴訟。3略說比...利時、荷̅蘭的民族性,二國的人口密度怎樣?比利時",民族,"南北各異,北部是條̅頓族,南部是拉̅丁族,兩者語言不同,於統治上很不便利。荷̅蘭人民資性,勤勉好潔,","歐羅巴洲職權是受理國際的訴訟。3略說比...利時、荷̅蘭的民族性,二國的人口密度怎樣?比利時民族南北各異,北部是條̅頓族,南部是拉̅丁族,兩者語言不同,於統治上很不便利。荷̅蘭人民資性,勤勉好潔,",zhongwai-dili_reader-pages-1-192_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/readBook/c9fb0420-fa1c-4df4-95e8-738df64d9936/1
368,民族,minzu,geography,zhongwai-dili,中外地理,190,1,193,"需要。立論純據總理遺敎態度之光明,不言可喻,而言詞之懇切,文字之通俗,尤能使人激勵奮發,油然而起新的",民族,"觀念。故全國各中學將原本採作公民敎本者,已達數百校之多,銷數在數十萬冊以上。今經徐|培仁先生譯成漢文","需要。立論純據總理遺敎態度之光明,不言可喻,而言詞之懇切,文字之通俗,尤能使人激勵奮發,油然而起新的民族觀念。故全國各中學將原本採作公民敎本者,已達數百校之多,銷數在數十萬冊以上。今經徐|培仁先生譯成漢文",zhongwai-dili_reader-pages-1-192_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/readBook/c9fb0420-fa1c-4df4-95e8-738df64d9936/1
369,民族,minzu,geography,tanshi-chuzhong-benguo-dili-1,谭氏初中本国地理（第一册）,101,1,22,"縣名人數景寧、遂|昌、麗水⋮等縣,有一種特殊",民族,"叫「|畲景寧一七、四〇〇客|,」本是猺|族的一種。他們的體質、容貌、風俗、言語、遂昌六、〇八五習慣,","縣名人數景寧、遂|昌、麗水⋮等縣,有一種特殊民族叫「|畲景寧一七、四〇〇客|,」本是猺|族的一種。他們的體質、容貌、風俗、言語、遂昌六、〇八五習慣,",tanshi-chuzhong-benguo-dili-1_reader-pages-1-117_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/readBook/3425edcc-fee8-452a-8ffe-bd7388a90109/1
370,民族,minzu,geography,tanshi-chuzhong-benguo-dili-1,谭氏初中本国地理（第一册）,104,1,209,"怎?樣於工業上有甚新發?展中|山有甚改良的計?畫〇浙江上游的商況怎樣?卭靑田、|麗水等處,有甚特殊的",民族,"?本省內還有與此相類的民族嗎?第五節安徽省安徽省的槪況安|徽省在江|蘇省的西南,浙|江省的西北,南界","怎?樣於工業上有甚新發?展中|山有甚改良的計?畫〇浙江上游的商況怎樣?卭靑田、|麗水等處,有甚特殊的民族?本省內還有與此相類的民族嗎?第五節安徽省安徽省的槪況安|徽省在江|蘇省的西南,浙|江省的西北,南界",tanshi-chuzhong-benguo-dili-1_reader-pages-1-117_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/readBook/3425edcc-fee8-452a-8ffe-bd7388a90109/1
371,民族,minzu,geography,tanshi-chuzhong-benguo-dili-1,谭氏初中本国地理（第一册）,104,2,222,"中|山有甚改良的計?畫〇浙江上游的商況怎樣?卭靑田、|麗水等處,有甚特殊的民族?本省內還有與此相類的",民族,"嗎?第五節安徽省安徽省的槪況安|徽省在江|蘇省的西南,浙|江省的西北,南界江|西,西界第一章第五節安","中|山有甚改良的計?畫〇浙江上游的商況怎樣?卭靑田、|麗水等處,有甚特殊的民族?本省內還有與此相類的民族嗎?第五節安徽省安徽省的槪況安|徽省在江|蘇省的西南,浙|江省的西北,南界江|西,西界第一章第五節安",tanshi-chuzhong-benguo-dili-1_reader-pages-1-117_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/readBook/3425edcc-fee8-452a-8ffe-bd7388a90109/1
372,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,25,1,53,"國疆槪要第一章疆域今昔第一節歷史方面人類史前之地史,存乎層曡之迹,人類史後之地史,則存乎建設之功,吾",民族,"據神洲,肇自邃古,至神農作耒耜,敎稼穡,乃進漁牧社會,入農耕社會,是爲第一次國疆建設,黃帝畫土野,製","國疆槪要第一章疆域今昔第一節歷史方面人類史前之地史,存乎層曡之迹,人類史後之地史,則存乎建設之功,吾民族據神洲,肇自邃古,至神農作耒耜,敎稼穡,乃進漁牧社會,入農耕社會,是爲第一次國疆建設,黃帝畫土野,製",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
373,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,25,2,316,"所不許,乃有應運而起之孫中山,作物質建設一篇,若是乎今日國疆,方入第五次建設時期,第二節領域方面歐美",民族,"活動,殖民地徧於世界,中國古代民族,篤守老死不相往來之遺俗,其疆域,自本部逐漸拓展,故迄今終爲一域,","所不許,乃有應運而起之孫中山,作物質建設一篇,若是乎今日國疆,方入第五次建設時期,第二節領域方面歐美民族活動,殖民地徧於世界,中國古代民族,篤守老死不相往來之遺俗,其疆域,自本部逐漸拓展,故迄今終爲一域,",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
374,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,25,3,333,"質建設一篇,若是乎今日國疆,方入第五次建設時期,第二節領域方面歐美民族活動,殖民地徧於世界,中國古代",民族,",篤守老死不相往來之遺俗,其疆域,自本部逐漸拓展,故迄今終爲一域,夷考上古,虞夏版宇,北幽州,東嵎夷","質建設一篇,若是乎今日國疆,方入第五次建設時期,第二節領域方面歐美民族活動,殖民地徧於世界,中國古代民族,篤守老死不相往來之遺俗,其疆域,自本部逐漸拓展,故迄今終爲一域,夷考上古,虞夏版宇,北幽州,東嵎夷",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
375,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,26,1,290,"趾』北被大漠,是爲領域第四次擴張時期,卽漢族勢力極盛之時,是爲中古疆域槪略,自時厥後,入契丹女眞蒙古",民族,"發展時期,趙宋版宇,僅與遼金對立,蒙元開國,北履西伯利亞,西割中歐,南極海表,東盡遼左,括入坤輿三分","趾』北被大漠,是爲領域第四次擴張時期,卽漢族勢力極盛之時,是爲中古疆域槪略,自時厥後,入契丹女眞蒙古民族發展時期,趙宋版宇,僅與遼金對立,蒙元開國,北履西伯利亞,西割中歐,南極海表,東盡遼左,括入坤輿三分",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
376,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,35,1,81,",尙不知其凡幾,一旦富源盡闢,前途豐饒,何可勝量?漢族自六千年前,移殖斯土,今已繁衍殆徧,北端有滿蒙",民族,",西南多氏羌苗蠻,斯爲國計民生上永永寄託之基礎地磐。能緯線四十五度五十八度間爲冷帶第二節印度洋斜面水",",尙不知其凡幾,一旦富源盡闢,前途豐饒,何可勝量?漢族自六千年前,移殖斯土,今已繁衍殆徧,北端有滿蒙民族,西南多氏羌苗蠻,斯爲國計民生上永永寄託之基礎地磐。能緯線四十五度五十八度間爲冷帶第二節印度洋斜面水",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
377,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,76,1,295,"在地史上往往兼而有之。前表所載,盆地平原面積,合計僅得全國面積百分之二十六,卽四分之一微强,吾五萬萬",民族,",衣食所資,胥恃乎此“山第一節高平原壹、西藏區域山特點及高度拉薩盆敎,環擁拉薩都會附近,東西二百里,","在地史上往往兼而有之。前表所載,盆地平原面積,合計僅得全國面積百分之二十六,卽四分之一微强,吾五萬萬民族,衣食所資,胥恃乎此“山第一節高平原壹、西藏區域山特點及高度拉薩盆敎,環擁拉薩都會附近,東西二百里,",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
378,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,120,1,84,"能雍正九年,各奉金葉表文入貢,後三部合倂爲一,迨乾隆三十二年時,有北印拉齊普「一作巴勒布」州之廓爾喀",民族,"來侵,時尼泊爾紐華王朝,以不能抵禦而亡,遂以廓爾喀名國,乾隆五十五年,大掠後藏札什侖布,五十七年,高","能雍正九年,各奉金葉表文入貢,後三部合倂爲一,迨乾隆三十二年時,有北印拉齊普「一作巴勒布」州之廓爾喀民族來侵,時尼泊爾紐華王朝,以不能抵禦而亡,遂以廓爾喀名國,乾隆五十五年,大掠後藏札什侖布,五十七年,高",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
379,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,147,1,121,"抄衛藏,俯瞰巴蜀,掌握我長江上游,三、江心坡被英窺伺壹、特點江心坡,爲我昔年里麻長官司地,其人民亦我",民族,"之分支,按諸明史,雲南通志,永昌府志,騰越州志,歷歷可考,且有歷代邊疆大吏,頒給印照票據,可資憑証,","抄衛藏,俯瞰巴蜀,掌握我長江上游,三、江心坡被英窺伺壹、特點江心坡,爲我昔年里麻長官司地,其人民亦我民族之分支,按諸明史,雲南通志,永昌府志,騰越州志,歷歷可考,且有歷代邊疆大吏,頒給印照票據,可資憑証,",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
380,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,160,1,78,"實際上同於邊疆。四、都邑壹、結古位於通天河下游西側,結古河北岸,玉樹土司等二十五族會盟於此,是爲氐羗",民族,"天然結晶地,特點一,今設玉樹理事及要塞司令部於此,是爲靑海南部之門戶,特點二,峰巒四立,市踞山「結古","實際上同於邊疆。四、都邑壹、結古位於通天河下游西側,結古河北岸,玉樹土司等二十五族會盟於此,是爲氐羗民族天然結晶地,特點一,今設玉樹理事及要塞司令部於此,是爲靑海南部之門戶,特點二,峰巒四立,市踞山「結古",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
381,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,163,1,100,"「分池鹽石鹽,石鹽之山,全山皆鹽質結成望若水晶」曰崑崙之玉,皆無盡藏,統計其富,全國各省,無能及者。",民族,"漢人數十萬,握軍政商業上之實權,蒙民十餘萬,遊牧天山北路,唯纏回達百數十萬,宛具主人翁之資格,纏回分","「分池鹽石鹽,石鹽之山,全山皆鹽質結成望若水晶」曰崑崙之玉,皆無盡藏,統計其富,全國各省,無能及者。民族漢人數十萬,握軍政商業上之實權,蒙民十餘萬,遊牧天山北路,唯纏回達百數十萬,宛具主人翁之資格,纏回分",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
382,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,168,1,496,"計,湖多魚類,鑛饒黃金,並產銅鐵煤石綿石鹽等,人種上,喀爾喀地帶,爲成吉思汗子孫所繁衍,科布多爲西蒙",民族,"蟠踞地.係元代蒙人牧奴,烏梁海非蒙古種,頗類芬人Finland性質粗戇,全部以牧爲主業,獵次之,科布","計,湖多魚類,鑛饒黃金,並產銅鐵煤石綿石鹽等,人種上,喀爾喀地帶,爲成吉思汗子孫所繁衍,科布多爲西蒙民族蟠踞地.係元代蒙人牧奴,烏梁海非蒙古種,頗類芬人Finland性質粗戇,全部以牧爲主業,獵次之,科布",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
383,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,173,1,476,"會年松花江北岸,呼蘭以東,肥原廣土,爲大農區。五呼蘭以西,極於呼倫之西南部,爲大牧區,內蒙及巴爾虎等",民族,",羊群蔽野。〇內興安嶺全部,爲大獵區,:新建設時代高級本國地理敎本第三卷東北邊疆部一五一","會年松花江北岸,呼蘭以東,肥原廣土,爲大農區。五呼蘭以西,極於呼倫之西南部,爲大牧區,內蒙及巴爾虎等民族,羊群蔽野。〇內興安嶺全部,爲大獵區,:新建設時代高級本國地理敎本第三卷東北邊疆部一五一",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
384,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,174,1,244,",杜爾伯特,札爾穆阿属俄賚特三部牧地,呼倫之西南部,爲新陳巴爾虎,布里雅德”索倫等族繁殖之區,皆遊牧",民族,"也,內興安嶺山中,爲鄂倫春人畋獵之場,沿山緣邊,多索倫,達呼爾人,從事弋獵,河皆獵族也,沿松花江北岸",",杜爾伯特,札爾穆阿属俄賚特三部牧地,呼倫之西南部,爲新陳巴爾虎,布里雅德”索倫等族繁殖之區,皆遊牧民族也,內興安嶺山中,爲鄂倫春人畋獵之場,沿山緣邊,多索倫,達呼爾人,從事弋獵,河皆獵族也,沿松花江北岸",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
385,民族,minzu,geography,gaoji-zhongguo-dili-jiaoben,高级中国地理教本,176,1,54,"代高級本國地理敎本大森林帶丨黑龍江一五四貳、呼倫本名呼倫貝爾,淸初荒地,雍正二年,始招服索倫巴爾虎等",民族,",編旗置佐領,「官名一旗之長光緒三十四年,稱呼倫府,民國爾時俄屬阿穆爾省改縣,城瀕海拉爾河與伊敏河會","代高級本國地理敎本大森林帶丨黑龍江一五四貳、呼倫本名呼倫貝爾,淸初荒地,雍正二年,始招服索倫巴爾虎等民族,編旗置佐領,「官名一旗之長光緒三十四年,稱呼倫府,民國爾時俄屬阿穆爾省改縣,城瀕海拉爾河與伊敏河會",gaoji-zhongguo-dili-jiaoben_reader-pages-1-371_ocr-json-extracted.txt,https://hgfagb180a66d006b4300skxq90uu69qku6n56gacx.libproxy.ruc.edu.cn/introduceBook/9393eac1-e6a3-4f62-9dea-73affa856c13
